tweet_id,keyword,tweet_text_raw,text_clean,disaster_class,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment_score,sentiment
7555,mudslide,ROAD CLOSURE: Reiter Rd is closed about 2 miles east of May Creek Rd for a mudslide that is fully blocking the road… https://t.co/QIhVpf5h5e,road closure: reiter rd is closed about 2 miles east of may creek rd for a mudslide that is fully blocking the road… url,Disaster-related,0.58048015832901,0.4091331362724304,0.01038666907697916,-0.5700934892520308,Negative
7556,mudslide,Simply minty and fresh. Try this delicious Keto-Friendly Peppermint Mudslide and get ready for the holidays! 🍭 https://t.co/jBDdEvPd2s,simply minty and fresh. try this delicious keto-friendly peppermint mudslide and get ready for the holidays! 🍭 url,Non-disaster,0.0017637136625126004,0.022446122020483017,0.9757902026176453,0.9740264889551327,Positive
7557,mudslide,This started in the late 80s when environmental groups successfully lobbied that species were endangered a…,this started in the late 80s when environmental groups successfully lobbied that species were endangered a…,Non-disaster,0.36316531896591187,0.6147998571395874,0.022034794092178345,-0.3411305248737335,Neutral
7567,mudslide,"Do you know lahar or mudslide? Also, may incoming weather disturbance if you're just checking facts https://t.co/GSp32DYkJZ","do you know lahar or mudslide? also, may incoming weather disturbance if you're just checking facts url",Non-disaster,0.237242192029953,0.7455029487609863,0.017254814505577087,-0.21998737752437592,Neutral
7568,mudslide,mudslide....is possible.,mudslide....is possible.,Non-disaster,0.05954451113939285,0.7897112965583801,0.15074416995048523,0.09119965881109238,Neutral
7574,mudslide,"Living in denial I never thought we will go round Kenya campaign against Rtd Raila Odinga, mudslide the ODM Leader… https://t.co/EvJsjI0yQ4","living in denial i never thought we will go round kenya campaign against rtd raila odinga, mudslide the odm leader… url",Non-disaster,0.7791282534599304,0.2082841843366623,0.012587587349116802,-0.7665406661108136,Negative
7575,mudslide,Mudslide - the blue tones,mudslide - the blue tones,Non-disaster,0.0382111556828022,0.8310770988464355,0.13071174919605255,0.09250059351325035,Neutral
7579,mudslide,Crews are planning to build a bridge for cyclists and pedestrians near the trail. https://t.co/Fp4Yrp33L1,crews are planning to build a bridge for cyclists and pedestrians near the trail. url,Non-disaster,0.005540124140679836,0.8942276239395142,0.10023225098848343,0.09469212684780359,Neutral
7587,mudslide,Hey #Trumppets🎺 #Impeached45 Didn't win by a landslide in 2016. #Impotus45 will not win by a MUDSLIDE i… https://t.co/xnACa6yRO0,hey #trumppets🎺 #impeached45 didn't win by a landslide in 2016. #impotus45 will not win by a mudslide i… url,Non-disaster,0.8285284042358398,0.15437248349189758,0.01709911786019802,-0.8114292863756418,Negative
7595,mudslide,Crews are planning to build a bridge for cyclists and pedestrians near the trail. https://t.co/JHGA5gOtmr,crews are planning to build a bridge for cyclists and pedestrians near the trail. url,Non-disaster,0.005540124140679836,0.8942276239395142,0.10023225098848343,0.09469212684780359,Neutral
7596,mudslide,Mudslide closes Kailua-bound lane of Pali Highway Honolulu Star-Advertiser https://t.co/1RwBtzLmJR,mudslide closes kailua-bound lane of pali highway honolulu star-advertiser url,Disaster-related,0.27511948347091675,0.7106603980064392,0.014220182783901691,-0.26089930068701506,Neutral
7602,natural disaster,"#MaineMendoza is using her influence for a good cause: information dissemination in this time of natural disaster.., thank y…","#mainemendoza is using her influence for a good cause: information dissemination in this time of natural disaster.., thank y…",Non-disaster,0.005529692396521568,0.07250268757343292,0.921967625617981,0.9164379332214594,Positive
7603,natural disaster,Hey Anne Jesus was not a refugee (a person who has been forced to leave their country in order to escape w…,hey anne jesus was not a refugee (a person who has been forced to leave their country in order to escape w…,Non-disaster,0.3045803904533386,0.6746929883956909,0.020726604387164116,-0.2838537860661745,Neutral
7608,natural disaster,"To the fan's post, #BTSV took some time to write a sincere comment, showing his deepest concern over the natural disast…","to the fan's post, #btsv took some time to write a sincere comment, showing his deepest concern over the natural disast…",Non-disaster,0.05394265055656433,0.7996078133583069,0.1464495062828064,0.09250685572624207,Neutral
7622,natural disaster,Kind wishes to the badly flood-struck people of #Sistan and #Baluchistan provinces of #Iran. We are experie… https://t.co/oO4WDuClX8,kind wishes to the badly flood-struck people of #sistan and #baluchistan provinces of #iran. we are experie… url,Disaster-related,0.1679297238588333,0.6157758831977844,0.2162943035364151,0.04836457967758179,Neutral
7627,nuclear disaster,The PM is accurate.Trump pulling out of the JCPOA started this disaster. He pulled out because Oba…,the pm is accurate.trump pulling out of the jcpoa started this disaster. he pulled out because oba…,Non-disaster,0.7205928564071655,0.2632279694080353,0.016179179772734642,-0.7044136766344309,Negative
7628,nuclear disaster,Fukushima nuclear disaster evacuation zone now teems with wildlife https://t.co/IRYE3KHP5u via,fukushima nuclear disaster evacuation zone now teems with wildlife url via,Non-disaster,0.09658077359199524,0.8824598789215088,0.02095932699739933,-0.07562144659459591,Neutral
7643,nuclear disaster,"Using thermal technology, Giles Price photographs the aftermath of the Fukushima nuclear disaster https://t.co/ZsIwq4pjVk","using thermal technology, giles price photographs the aftermath of the fukushima nuclear disaster url",Disaster-related,0.04564875736832619,0.9329026937484741,0.021448489278554916,-0.02420026808977127,Neutral
7649,nuclear disaster,Don’t forget that part of that is nuclear powered cruise missiles that create a nuclear disaster on ev… https://t.co/OVRvzeESeq,don’t forget that part of that is nuclear powered cruise missiles that create a nuclear disaster on ev… url,Disaster-related,0.6939032673835754,0.2903795838356018,0.015717091038823128,-0.6781861763447523,Negative
7663,nuclear disaster,Nuclear Disaster Part 2 https://t.co/8TX9Bap6og,nuclear disaster part 2 url,Non-disaster,0.5159465670585632,0.46523159742355347,0.01882176287472248,-0.49712480418384075,Negative
7684,nuclear disaster,"This is exactly how every movie about a nuclear disaster begins... Don’t panic, though. (Oh, and, if you want more infor…","this is exactly how every movie about a nuclear disaster begins... don’t panic, though. (oh, and, if you want more infor…",Non-disaster,0.6119795441627502,0.336306095123291,0.05171439051628113,-0.5602651536464691,Negative
7688,nuclear disaster,Return to Fukushima: Inside ground zero nearly nine years after nuclear disaster https://t.co/o7uWEdwFMW,return to fukushima: inside ground zero nearly nine years after nuclear disaster url,Disaster-related,0.23791030049324036,0.7408922910690308,0.021197358146309853,-0.2167129423469305,Neutral
7689,nuclear disaster,I checked to see if he made a statement about the #nuclear power plant warning this we… https://t.co/ansO8PiVqn,i checked to see if he made a statement about the #nuclear power plant warning this we… url,Non-disaster,0.04090103507041931,0.940666913986206,0.01843208074569702,-0.02246895432472229,Neutral
7690,nuclear disaster,"“Environmentalists”? No. Germany closed nuclear down, replaced it with… https://t.co/F3Tb9PXi6C","“environmentalists”? no. germany closed nuclear down, replaced it with… url",Non-disaster,0.4503726065158844,0.5278379321098328,0.021789459511637688,-0.4285831470042467,Neutral
7691,nuclear disaster,This Presidency is the political equivalent to the Chernobyl nuclear disaster. The fallout is extensive and far reaching. A…,this presidency is the political equivalent to the chernobyl nuclear disaster. the fallout is extensive and far reaching. a…,Non-disaster,0.9235419034957886,0.07022973150014877,0.006228429265320301,-0.9173134742304683,Negative
7692,nuclear disaster,"As Japan gears up to host the Olympics in Tokyo later this year, less than 200 miles away, got rare access…","as japan gears up to host the olympics in tokyo later this year, less than 200 miles away, got rare access…",Non-disaster,0.0081388084217906,0.7715508341789246,0.22031041979789734,0.21217161137610674,Neutral
7699,nuclear reactor,Only for 15 years... and then ? We let them have nuclear bomb ?! Have you seen how they control the sa… https://t.co/r59iyyyt5c,only for 15 years... and then ? we let them have nuclear bomb ?! have you seen how they control the sa… url,Non-disaster,0.7025787234306335,0.28448542952537537,0.012935894541442394,-0.6896428288891912,Negative
7728,nuclear reactor,Sitting here thinking about the time my grandfather wrote a book on nuclear reactor safety and then blurbed himself… https://t.co/KVX3azx4NC,sitting here thinking about the time my grandfather wrote a book on nuclear reactor safety and then blurbed himself… url,Non-disaster,0.29905688762664795,0.6727585792541504,0.028184523805975914,-0.27087236382067204,Neutral
7755,obliterate,"i’d love to see emilia in period films, she would KILL it, SMASH it, OBLITERATE it. https://t.co/8WMYl0AKpq","i’d love to see emilia in period films, she would kill it, smash it, obliterate it. url",Non-disaster,0.007087233942002058,0.02227550558745861,0.9706372022628784,0.9635499683208764,Positive
7758,obliterate,I've concluded that the one and only reason the mx and skz raplines haven't done a collab is because it would absol… https://t.co/YyZREsmBDu,i've concluded that the one and only reason the mx and skz raplines haven't done a collab is because it would absol… url,Non-disaster,0.3403262794017792,0.6257970333099365,0.03387673944234848,-0.3064495399594307,Neutral
7760,obliterate,#Ocean Mining Robots We will obliterate ocean life - to save the decaying capitalist system. #FouthIndustrialRevol…,#ocean mining robots we will obliterate ocean life - to save the decaying capitalist system. #fouthindustrialrevol…,Non-disaster,0.7042117714881897,0.26721933484077454,0.02856888435781002,-0.6756428871303797,Negative
7766,obliterate,obliterate this one https://t.co/WiTvZ0RDIb,obliterate this one url,Non-disaster,0.08270052820444107,0.8108208179473877,0.10647868365049362,0.02377815544605255,Neutral
7768,obliterate,The liberal project is to tear down &amp; remake America into a Socialist paradise. Liberals only study US… https://t.co/1tihZk3WlC,the liberal project is to tear down &amp; remake america into a socialist paradise. liberals only study us… url,Non-disaster,0.8272519707679749,0.16286994516849518,0.009878112934529781,-0.8173738578334451,Negative
7782,obliterate,panels that obliterate stone ocean fans https://t.co/nH1E87D7ae,panels that obliterate stone ocean fans url,Non-disaster,0.45332232117652893,0.49251025915145874,0.054167378693819046,-0.3991549424827099,Neutral
