id,keyword,text,target
7603,natural%20disaster,Hey Anne Jesus was not a refugee (a person who has been forced to leave their country in order to escape w…,0
7608,natural%20disaster,"To the fan's post, #BTSV took some time to write a sincere comment, showing his deepest concern over the natural disast…",0
7622,natural%20disaster,Kind wishes to the badly flood-struck people of #Sistan and #Baluchistan provinces of #Iran. We are experie… https://t.co/oO4WDuClX8,1
7627,nuclear%20disaster,The PM is accurate.Trump pulling out of the JCPOA started this disaster. He pulled out because Oba…,0
7628,nuclear%20disaster,Fukushima nuclear disaster evacuation zone now teems with wildlife https://t.co/IRYE3KHP5u via,0
7643,nuclear%20disaster,"Using thermal technology, Giles Price photographs the aftermath of the Fukushima nuclear disaster https://t.co/ZsIwq4pjVk",1
7649,nuclear%20disaster,Don’t forget that part of that is nuclear powered cruise missiles that create a nuclear disaster on ev… https://t.co/OVRvzeESeq,1
7663,nuclear%20disaster,Nuclear Disaster Part 2 https://t.co/8TX9Bap6og,0
7684,nuclear%20disaster,"This is exactly how every movie about a nuclear disaster begins... Don’t panic, though. (Oh, and, if you want more infor…",0
7688,nuclear%20disaster,Return to Fukushima: Inside ground zero nearly nine years after nuclear disaster https://t.co/o7uWEdwFMW,1
7689,nuclear%20disaster,I checked to see if he made a statement about the #nuclear power plant warning this we… https://t.co/ansO8PiVqn,0
7690,nuclear%20disaster,"“Environmentalists”? No. Germany closed nuclear down, replaced it with… https://t.co/F3Tb9PXi6C",0
7691,nuclear%20disaster,This Presidency is the political equivalent to the Chernobyl nuclear disaster. The fallout is extensive and far reaching. A…,0
7692,nuclear%20disaster,"As Japan gears up to host the Olympics in Tokyo later this year, less than 200 miles away, got rare access…",0
7699,nuclear%20reactor,Only for 15 years... and then ? We let them have nuclear bomb ?! Have you seen how they control the sa… https://t.co/r59iyyyt5c,0
7728,nuclear%20reactor,Sitting here thinking about the time my grandfather wrote a book on nuclear reactor safety and then blurbed himself… https://t.co/KVX3azx4NC,0
7755,obliterate,"i’d love to see emilia in period films, she would KILL it, SMASH it, OBLITERATE it. https://t.co/8WMYl0AKpq",0
7758,obliterate,I've concluded that the one and only reason the mx and skz raplines haven't done a collab is because it would absol… https://t.co/YyZREsmBDu,0
7760,obliterate,#Ocean Mining Robots We will obliterate ocean life - to save the decaying capitalist system. #FouthIndustrialRevol…,0
7766,obliterate,obliterate this one https://t.co/WiTvZ0RDIb,0
7768,obliterate,The liberal project is to tear down &amp; remake America into a Socialist paradise. Liberals only study US… https://t.co/1tihZk3WlC,0
7782,obliterate,panels that obliterate stone ocean fans https://t.co/nH1E87D7ae,0
7787,obliterate,Obliterate him,0
7788,obliterate,My brother will fall beneath my feet and cower in fear as I obliterate him with this combo!,0
7790,obliterate,killugon about to k!ll: rock paper scissors for who gets to obliterate these chimera ants first! https://t.co/miudRFLquy,0
7794,obliterate,‘President’ claimed she would obliterate Iran if they attacked U.S. https://t.co/ZGUyR4ziTD,1
7796,obliterate,Gather strength from life's storms. With the new day comes new strength and new thoughts. Every wall i… https://t.co/pe7XflpT5G,0
7797,obliterate,It is often said recently by these proletarians to the… https://t.co/1pEHmsV8JP,0
7809,obliterate,"Head away from the sun for the count of seven. Recurrently, one could all equip and try squash, if the… https://t.co/X8LhRrBcl0",0
7813,obliterate,I posted a picture of my joe tea today on my private snapchat story with the caption “whos joe” and only one person… https://t.co/Iwd0Iz8GbI,0
7815,obliterate,oh yea? youre a taegist and dont like the obliterate the twink agenda? what else dont you like? gender equality?,0
7819,obliterate,"Explore the first alley you meet for fifteen minutes. When you leave, turn right. Through the rabbit h… https://t.co/dfYz2PkZcU",0
7833,obliterate,"You crush them and you crush them without mercy because once they turn 10, they will absolutely obliterate you.",0
7839,obliterated,i want that twink obliterated,0
7840,obliterated,"About 17, when Mickey Rourke didn’t win for THE WRESTLER. The Academy completely scuppered his comeback by giving the aw…",0
7851,obliterated,whoah that actually a great idea and I rly wanna see how crazy players might be creating som… https://t.co/LHKd7MiYxx,0
7862,obliterated,"// which reminds me that my fan art highlight was obliterated in the great instagram fuck-up of 2019, so i need to… https://t.co/y29DeH4n6X",0
7880,obliterated,Prepare to be obliterated,0
7882,obliterated,"Fair but they didn't need to throw, they had Gore, Portis and McGahee as a Frosh. The 2000 Hurricanes… https://t.co/kO43FSoDBg",0
7885,obliterated,Only fascist Dems would deprive someone of their Twitter mouthpiece in the absence of a court order. No… https://t.co/dyFPqAahId,0
7893,obliteration,'Oracle Obliteration' Well I decided to quickly make a new Histoire panorama before heading to sleep. I think the camera…,0
7901,obliteration,“It wasn’t long before the obliteration of memory – and with it any trace of principle she might once have had – came to t…,0
7903,obliteration,"Yes. I’m a writer; EVERY word is precious. I’m willing to lose none of them to obliteration of meaning, least of all “…",0
7904,oil%20spill,University of Ensure to Show About Marijuana: An early booking did not even use of BP Oil Spill Trashed More than most popular,0
7925,oil%20spill,Nearly a decade of BP-funded research has uncovered potential health effects resulting from the Deepwater Horizon oil spill…,0
7926,oil%20spill,Pierre ! Cutting red tape means cutting safety measures- in rail transportation! Lac Meg… https://t.co/k2fnxRfCGE,0
7931,oil%20spill,Trumps Presidency =2024 Oil spill in Alaska has resulted in the pos… https://t.co/VFThhlnf8f,1
7936,oil%20spill,🇮🇳 India Myanmar 🇲🇲 || Coast Guard Cooperation || Two Ships INCG Sujay &amp; INCG Sarojini are in Ya… https://t.co/3LKGYiMfTq,0
7949,oil%20spill,"The oil spill bursts 2 flame at Athony oil facility, Aliiny County, Ruweng State. The oil spillage &amp; subsequent burnin…",1
7951,oil%20spill,🧜🏻‍♀️ 💅🏻 very pretty I Just ordered an oil spill color and I can’t wait to use it.,0
7969,oil%20spill,All hands were on deck during our oil spill cleanup simulation in Science of Technology today. … https://t.co/oBuFBVSqo3,0
7976,outbreak,"Just a few weeks back we were shocked with a new case of polio and two more new cases this week (the last one was in 1992!),…",1
7979,outbreak,"Never-before-seen virus in China outbreak kills one, spreads to Thailand https://t.co/LjKIncs0YA #tech",1
7982,outbreak,3. Influenza in Malaysia is under control. Always take preventive measures. 4. KKM launched Speak out: Express Your Righ…,0
7992,outbreak,"Hi, since there is an influenza outbreak in kl, and if anyone is suspected with influenza, i hope you guys stay at home,…",1
7999,outbreak,Disease outbreak news from the WHO: https://t.co/lPQHJnOyvv,0
8001,outbreak,Disease outbreak news from the WHO: https://t.co/HIv0EeAzHy,0
8005,outbreak,The Canadian food executive who blamed Trump for the Iran shooting down a plane killing 176 apologized in 2008 for a l…,0
8008,outbreak,How do we get people to vaccinate? -Have (create) an outbreak then use fear We are being heavily manipulated by some…,0
8012,outbreak,He Greta you might want to raise the issue of locust outbreak in the southern part of Pakistan. Locu… https://t.co/kWZnLrlSnA,1
8019,pandemonium,"Sehun really keeps us sane, I mean after the whole pandemonium yesterday. He posted on his IG today commenting on weather…",0
8023,pandemonium,What is this pandemonium? https://t.co/WPzRDlRPYX,0
8025,pandemonium,However you want to put it.....! 😂😂😂,0
8036,pandemonium,See what I mean??? 😂😂😂😂moist !!,0
8038,pandemonium,Dumb runny nose.,0
8046,pandemonium,"pandemonium:大混乱、地獄 My mind was a blithering gush, a pandemonium of rhapsodic thoughts. (Moon Palace) 僕の心は熱狂的な思想が激しく溢れかえった地獄のようだった。",0
8050,panic,This rant about dramatic ocean warming fails to mention that last year the temperature was 0.075C higher than th…,0
8052,panic,"On this date January 13 in 2018, a false emergency alert warning of an impending missile strike in Hawaii caused wides…",1
8061,panic,"So, a Co-Incidence is the combining of Rays of Light/Incidences? Like WWG1WGA? Co…",0
8080,panic,Two hours intense exam this morning. Don’t. Panic.,0
8081,panic,"Old but gold...satzu moments.. jealous, persuasive,gay panic.. everything is there.. #satzu https://t.co/ssEIu0olCB",0
8092,panic,1st panic attack in months 😞,0
8094,panic,"""In case u need to hear this today: U aren't less of a person because u have panic attacks. U aren't less of a person becaus…",0
8119,panicking,me: *trying to buy pcs for soondingie awoj* also me: *panicking cos nac-cutean din ako sa pcs* HELP,0
8138,panicking,"Tw/ food Character A *beaming*: Hey, B, I made you cookies! Character B, suspiciously: What's in them? Charact… https://t.co/9gbQJUzVWY",0
8150,panicking,"OK SO WTF OUR TWO DOGS ARE BARKING AT SOMETHING AND NO ONE'S THERE SKSKSKKS IM SCARED AND ALSO IM ALONE HERE,, IM PANICKING NOW",1
8163,panicking,Honestly iMFUCKINT PANICKING OVER INFO FOR NOTHING IT FEEKS LIKE I DIDNT STUDY SHIT AND I DIDNTVEVEN SLEWP AND ITS MAKING PA…,0
8165,police,onion on the phone w police like https://t.co/Ru5zIXB9Cm,0
8172,police,if Sam Presti calls you asking to trade for one of your young players hang up immediately and sign him to an extension or…,0
8194,police,Should #police have backdoor access to your #smartphone? https://t.co/iNFpaJly6w,0
8201,police,#CourierFraud Nationally nearly two thirds of courier fraud victims were women over 75 Here's how you can beat the courier f…,0
8216,police,"Dear Saab, The Jama Masjid is not in Pakistan, says the Delhi High Court. Sir Ji, this is a moment of monumental…",0
8219,police,Do I need to provide the evidence of how a police man at Jakande police station Lekki extorted 5k from me?,0
8224,police,Workers MUST not agree for the comprehensive health insurance to be withdrawn from NHIF. Truth is that there is no private in…,0
8234,quarantine,Quarantine officials are facing criticism for allegedly causing damage to the Imjin River ecosystem by spreading a… https://t.co/JNkD670o9O,0
8292,quarantined,Victims of the anomaly are kept in a quarantined medical bay where they receive careful treatment. All four victims…,1
8295,quarantined,Chinese woman with mystery virus quarantined in Thailand https://t.co/iPVqSPGdXk,1
8296,quarantined,Sorry. You're quarantined now,0
8300,quarantined,Chinese woman quarantined in Thailand is diagnosed with same mystery virus that has killed one person and infected dozens i…,1
8301,quarantined,"And tell them if they get mc and must be quarantined, they should stay at home &amp; not go to work!!…",0
8317,quarantined,"By your logic, it should be a felony to knowingly spread any infectious disease… https://t.co/OwLgSy05tX",0
8333,quarantined,"im RAINBOW, evit has to keep me quarantined",0
8339,quarantined,"Chinese woman, 61, quarantined in Thailand is diagnosed with the same mystery virus that has killed one person in C… https://t.co/vrVScOl1Jm",1
8341,radiation%20emergency,You are correct. But you will be billed.... however if you h… https://t.co/A6BgOmNw5j,0
8342,radiation%20emergency,In case this happens again. And in case the radiation emergency isn’t a drill but the threat is real. Here’s a helpful we…,0
8349,radiation%20emergency,This was the actual report about a Nuclear Emergency warning sent out in error From Pickering Nuclear Power plant t… https://t.co/ZwgWG1mC9l,1
8354,radiation%20emergency,Meanwhile in The Shawa after today's emergency alert #PickeringNuclearStation #radiation https://t.co/pn3jzVhuV3,0
8356,radiation%20emergency,Shudder. What I get from this 2016 piece is the radiation emergency plan encompasses little mo… https://t.co/6GCgz7mpxY,0
